datetime,SE1,SE2,SE3,SE4,DK1,DK2
2017-06-11 09:00:00+00:00,21.88,21.88,21.88,21.88,21.88,21.88
2017-06-11 10:00:00+00:00,21.65,21.65,21.65,21.65,10.19,21.65
2017-06-11 11:00:00+00:00,21.09,21.09,21.09,21.09,8.35,21.09
2017-06-11 12:00:00+00:00,20.8,20.8,20.8,20.8,10.34,20.8
2017-06-11 13:00:00+00:00,20.22,20.22,20.22,20.22,17.96,20.22
2017-06-11 14:00:00+00:00,21.15,21.15,21.15,21.15,18.87,21.15
2017-06-11 15:00:00+00:00,23.58,23.58,23.58,23.58,23.58,23.58
2017-06-11 16:00:00+00:00,25.82,25.82,25.82,25.82,30.36,30.36
2017-06-11 17:00:00+00:00,27.91,27.91,27.91,27.91,33.13,33.13
2017-06-11 18:00:00+00:00,26.75,26.75,26.75,26.75,33.62,33.62
2017-06-11 19:00:00+00:00,26.4,26.4,26.4,26.4,33.4,33.4
2017-06-11 20:00:00+00:00,25.76,25.76,25.76,25.76,33.7,33.7
2017-06-11 21:00:00+00:00,24.36,24.36,24.36,24.36,24.36,24.36
2017-06-11 22:00:00+00:00,24.22,24.22,24.22,24.22,24.22,24.22
2017-06-11 23:00:00+00:00,20.66,20.66,20.66,20.66,20.66,20.66
2017-06-12 00:00:00+00:00,18.15,18.15,18.15,18.15,18.15,18.15
2017-06-12 01:00:00+00:00,14.6,14.6,14.6,14.6,14.6,14.6
2017-06-12 02:00:00+00:00,15.66,15.66,15.66,15.66,15.66,15.66
2017-06-12 03:00:00+00:00,19.88,19.88,19.88,19.88,19.88,19.88
2017-06-12 04:00:00+00:00,24.73,24.73,24.73,24.73,24.73,24.73
2017-06-12 05:00:00+00:00,33.17,33.17,33.17,33.17,33.17,33.17
2017-06-12 06:00:00+00:00,33.84,33.84,33.84,33.84,33.84,33.84
2017-06-12 07:00:00+00:00,29.95,29.95,29.95,29.95,29.95,29.95
2017-06-12 08:00:00+00:00,28.26,28.26,28.26,28.26,28.26,28.26
2017-06-12 09:00:00+00:00,26.36,26.36,26.36,26.36,26.83,26.36
2017-06-12 10:00:00+00:00,23.27,23.27,23.27,23.27,18.51,23.27
2017-06-12 11:00:00+00:00,22.72,22.72,22.72,22.72,11.31,22.72
2017-06-12 12:00:00+00:00,22.28,22.28,22.28,22.28,10.92,22.28
2017-06-12 13:00:00+00:00,22.2,22.2,22.2,22.2,11.72,22.2
2017-06-12 14:00:00+00:00,21.96,21.96,21.96,21.96,10.01,21.96
2017-06-12 15:00:00+00:00,22.23,22.23,22.23,22.23,19.77,22.23
2017-06-12 16:00:00+00:00,24.31,24.31,24.31,24.31,24.31,24.31
2017-06-12 17:00:00+00:00,23.94,23.94,23.94,23.94,23.94,23.94
2017-06-12 18:00:00+00:00,23.33,23.33,23.33,23.33,23.33,23.33
2017-06-12 19:00:00+00:00,23.26,23.26,23.26,23.26,23.26,23.26
2017-06-12 20:00:00+00:00,22.38,22.38,22.38,22.38,22.38,22.38
2017-06-12 21:00:00+00:00,20.01,20.01,20.01,20.01,20.01,20.01
2017-06-12 22:00:00+00:00,17.98,17.98,17.98,17.98,17.98,17.98
2017-06-12 23:00:00+00:00,10.7,10.7,10.7,10.7,10.7,10.7
2017-06-13 00:00:00+00:00,7.87,7.87,7.87,7.87,7.87,7.87
2017-06-13 01:00:00+00:00,7.42,7.42,7.42,7.42,7.42,7.42
2017-06-13 02:00:00+00:00,8.92,8.92,8.92,8.92,8.92,8.92
2017-06-13 03:00:00+00:00,15.85,15.85,15.85,15.85,15.85,15.85
2017-06-13 04:00:00+00:00,22.67,22.67,22.67,22.67,22.67,22.67
2017-06-13 05:00:00+00:00,25.6,25.6,25.6,25.6,25.6,25.6
2017-06-13 06:00:00+00:00,27.71,27.71,27.71,27.71,27.71,27.71
2017-06-13 07:00:00+00:00,26.39,26.39,26.39,26.39,25.28,26.39
2017-06-13 08:00:00+00:00,26.66,26.66,26.66,26.66,25.13,26.66
2017-06-13 09:00:00+00:00,28.3,28.3,28.3,28.3,25.06,28.3
2017-06-13 10:00:00+00:00,27.4,27.4,27.4,27.4,24.92,27.4
2017-06-13 11:00:00+00:00,27.75,27.75,27.75,27.75,24.84,27.75
2017-06-13 12:00:00+00:00,27.78,27.78,27.78,27.78,24.7,27.78
2017-06-13 13:00:00+00:00,27.23,27.23,27.23,27.23,24.55,27.23
2017-06-13 14:00:00+00:00,25.88,25.88,25.88,25.88,24.64,25.88
2017-06-13 15:00:00+00:00,29.13,29.13,29.13,29.13,29.13,29.13
2017-06-13 16:00:00+00:00,35.48,35.48,35.48,35.48,35.48,35.48
2017-06-13 17:00:00+00:00,37.91,37.91,37.91,37.91,37.91,37.91
2017-06-13 18:00:00+00:00,34.31,34.31,34.31,34.31,34.31,34.31
2017-06-13 19:00:00+00:00,34.12,34.12,34.12,34.12,34.12,34.12
2017-06-13 20:00:00+00:00,32.14,32.14,32.14,32.14,32.14,32.14
2017-06-13 21:00:00+00:00,26.22,26.22,26.22,26.22,26.22,26.22
2017-06-13 22:00:00+00:00,24.21,24.21,24.21,24.21,24.21,24.21
2017-06-13 23:00:00+00:00,23.33,23.33,23.33,23.33,23.33,23.33
2017-06-14 00:00:00+00:00,23.1,23.1,23.1,23.1,23.1,23.1
2017-06-14 01:00:00+00:00,23.13,23.13,23.13,23.13,23.13,23.13
2017-06-14 02:00:00+00:00,23.37,23.37,23.37,23.37,23.37,23.37
2017-06-14 03:00:00+00:00,24.06,24.06,24.06,24.06,24.06,24.06
2017-06-14 04:00:00+00:00,33.57,33.57,33.57,33.57,34.4,34.4
2017-06-14 05:00:00+00:00,40.27,40.27,40.27,40.27,41.26,41.26
2017-06-14 06:00:00+00:00,43.76,43.76,43.76,43.76,43.76,43.76
2017-06-14 07:00:00+00:00,41.63,41.63,41.63,41.63,41.63,41.63
2017-06-14 08:00:00+00:00,41.12,41.12,41.12,41.12,41.12,41.12
2017-06-14 09:00:00+00:00,39.93,39.93,39.93,39.93,39.93,39.93
2017-06-14 10:00:00+00:00,36.94,36.94,36.94,36.94,36.94,36.94
2017-06-14 11:00:00+00:00,35.99,35.99,35.99,35.99,35.99,35.99
2017-06-14 12:00:00+00:00,35.92,35.92,35.92,35.92,35.92,35.92
2017-06-14 13:00:00+00:00,35.02,35.02,35.02,35.02,35.02,35.02
2017-06-14 14:00:00+00:00,34.35,34.35,34.35,35.85,35.85,35.85
2017-06-14 15:00:00+00:00,36.32,36.32,36.32,39.56,40.53,40.53
2017-06-14 16:00:00+00:00,36.81,36.81,36.81,44.18,45.26,45.26
2017-06-14 17:00:00+00:00,35.39,35.39,35.39,48.75,49.95,49.95
2017-06-14 18:00:00+00:00,30.03,30.03,30.03,43.57,44.64,44.64
2017-06-14 19:00:00+00:00,28.97,28.97,28.97,41.88,42.91,42.91
2017-06-14 20:00:00+00:00,28.85,28.85,28.85,41.77,42.8,42.8
2017-06-14 21:00:00+00:00,26.14,26.14,26.14,34.59,35.44,35.44
2017-06-14 22:00:00+00:00,26.36,26.36,26.36,32.21,33,33
2017-06-14 23:00:00+00:00,25.63,25.63,25.63,25.63,31.04,31.04
2017-06-15 00:00:00+00:00,24.68,24.68,24.68,24.68,30.97,30.97
2017-06-15 01:00:00+00:00,24.53,24.53,24.53,24.53,29.39,29.39
2017-06-15 02:00:00+00:00,24.48,24.48,24.48,24.48,28.8,28.8
2017-06-15 03:00:00+00:00,26.92,26.92,26.92,26.92,28.88,28.88
2017-06-15 04:00:00+00:00,31.25,31.25,31.25,31.25,32.02,32.02
2017-06-15 05:00:00+00:00,36.9,36.9,36.9,36.9,37.81,37.81
2017-06-15 06:00:00+00:00,38,38,38,38,38,38
2017-06-15 07:00:00+00:00,35.49,35.49,35.49,35.49,35.49,35.49
2017-06-15 08:00:00+00:00,30.69,30.69,30.69,30.69,30.69,30.69
2017-06-15 09:00:00+00:00,32.76,32.76,32.76,32.76,32.76,32.76
2017-06-15 10:00:00+00:00,29.14,29.14,29.14,29.14,29.14,29.14
2017-06-15 11:00:00+00:00,28.41,28.41,28.41,28.41,28.41,28.41
2017-06-15 12:00:00+00:00,29.03,29.03,29.03,29.03,29.03,29.03
2017-06-15 13:00:00+00:00,27.16,27.16,27.16,27.16,27.16,27.16
2017-06-15 14:00:00+00:00,29.51,29.51,29.51,29.51,29.51,29.51
2017-06-15 15:00:00+00:00,30.79,30.79,30.79,33.81,33.81,33.81
2017-06-15 16:00:00+00:00,31.64,31.64,31.64,36.02,36.9,36.9
2017-06-15 17:00:00+00:00,30.96,30.96,30.96,36.75,37.01,37.01
2017-06-15 18:00:00+00:00,27.71,27.71,27.71,35.74,36.62,36.62
2017-06-15 19:00:00+00:00,28.29,28.29,28.29,34.18,35.02,35.02
2017-06-15 20:00:00+00:00,29.61,29.61,29.61,33.75,34.58,34.58
2017-06-15 21:00:00+00:00,26.48,26.48,26.48,29.28,29.28,29.28
2017-06-15 22:00:00+00:00,24.74,24.74,24.74,24.74,24.74,24.74
2017-06-15 23:00:00+00:00,23.35,23.35,23.35,23.35,23.35,23.35
2017-06-16 00:00:00+00:00,22,22,22,22,22,22
2017-06-16 01:00:00+00:00,21.07,21.07,21.07,21.07,21.07,21.07
2017-06-16 02:00:00+00:00,21.05,21.05,21.05,21.05,21.05,21.05
2017-06-16 03:00:00+00:00,22.41,22.41,22.41,22.41,22.41,22.41
2017-06-16 04:00:00+00:00,25.94,25.94,25.94,25.94,25.94,25.94
2017-06-16 05:00:00+00:00,30.77,30.77,30.77,30.77,30.77,30.77
2017-06-16 06:00:00+00:00,27.97,27.97,27.97,27.97,27.97,27.97
2017-06-16 07:00:00+00:00,26.66,26.66,26.66,26.66,27.32,26.66
2017-06-16 08:00:00+00:00,24.23,24.23,24.23,24.23,21.97,24.23
2017-06-16 09:00:00+00:00,23.97,23.97,23.97,23.97,18.84,23.97
2017-06-16 10:00:00+00:00,23.49,23.49,23.49,23.49,9.82,23.49
2017-06-16 11:00:00+00:00,23.3,23.3,23.3,23.3,7.53,23.3
2017-06-16 12:00:00+00:00,22.84,22.84,22.84,22.84,0.88,22.84
2017-06-16 13:00:00+00:00,22.53,22.53,22.53,22.53,1.52,22.53
2017-06-16 14:00:00+00:00,22.09,22.09,22.09,22.09,7.51,22.09
2017-06-16 15:00:00+00:00,22,22,22,22,10.1,22
2017-06-16 16:00:00+00:00,21.77,21.77,21.77,21.77,20.73,21.77
2017-06-16 17:00:00+00:00,23.01,23.01,23.01,23.01,24.04,24.04
2017-06-16 18:00:00+00:00,23.05,23.05,23.05,23.05,23.05,26.49
2017-06-16 19:00:00+00:00,22.96,22.96,22.96,22.96,22.96,26.56
2017-06-16 20:00:00+00:00,23.23,23.23,23.23,23.23,23.23,28.67
2017-06-16 21:00:00+00:00,21.83,21.83,21.83,21.83,21.83,21.83
2017-06-16 22:00:00+00:00,20.3,20.3,20.3,20.3,19.81,20.3
2017-06-16 23:00:00+00:00,18.02,18.02,18.02,18.02,14.97,18.02
2017-06-17 00:00:00+00:00,17.08,17.08,17.08,17.08,17.08,17.08
2017-06-17 01:00:00+00:00,19.49,19.49,19.49,19.49,19.49,19.49
2017-06-17 02:00:00+00:00,18.46,18.46,18.46,18.46,18.46,18.46
2017-06-17 03:00:00+00:00,19.77,19.77,19.77,19.77,19.77,19.77
2017-06-17 04:00:00+00:00,19.14,19.14,19.14,19.14,19.14,19.14
2017-06-17 05:00:00+00:00,21,21,21,21,21,21
2017-06-17 06:00:00+00:00,23.01,23.01,23.01,23.01,23.01,23.01
2017-06-17 07:00:00+00:00,23.49,23.49,23.49,23.49,23.49,23.49
2017-06-17 08:00:00+00:00,23.24,23.24,23.24,23.24,23.24,23.24
2017-06-17 09:00:00+00:00,23.09,23.09,23.09,23.09,23.09,23.09
2017-06-17 10:00:00+00:00,22.82,22.82,22.82,22.82,22.82,22.82
2017-06-17 11:00:00+00:00,22.55,22.55,22.55,22.55,22.55,22.55
2017-06-17 12:00:00+00:00,22.09,22.09,22.09,22.09,20.81,22.09
2017-06-17 13:00:00+00:00,22.22,22.22,22.22,22.22,20.1,22.22
2017-06-17 14:00:00+00:00,22.91,22.91,22.91,22.91,22.68,22.91
2017-06-17 15:00:00+00:00,23.98,23.98,23.98,23.98,27.62,27.62
2017-06-17 16:00:00+00:00,24.54,24.54,24.54,24.54,31.63,31.63
2017-06-17 17:00:00+00:00,24.4,24.4,24.4,24.4,35.1,35.1
2017-06-17 18:00:00+00:00,24.01,24.01,24.01,24.01,35.83,35.83
2017-06-17 19:00:00+00:00,23.63,23.63,23.63,23.63,36.97,36.97
2017-06-17 20:00:00+00:00,23.65,23.65,23.65,23.65,38,38
2017-06-17 21:00:00+00:00,23.06,23.06,23.06,23.06,35.85,35.85
2017-06-17 22:00:00+00:00,24.26,24.26,24.26,24.26,35.99,35.99
2017-06-17 23:00:00+00:00,23.74,23.74,23.74,23.74,30.08,30.08
2017-06-18 00:00:00+00:00,23.41,23.41,23.41,23.41,28.53,28.53
2017-06-18 01:00:00+00:00,23.08,23.08,23.08,23.08,26.81,26.81
2017-06-18 02:00:00+00:00,21.95,21.95,21.95,21.95,25.11,25.11
2017-06-18 03:00:00+00:00,22.49,22.49,22.49,22.49,24.29,24.29
2017-06-18 04:00:00+00:00,23.39,23.39,23.39,23.39,24.33,24.33
2017-06-18 05:00:00+00:00,24.08,24.08,24.08,24.08,25.68,25.68
2017-06-18 06:00:00+00:00,24.4,24.4,24.4,24.4,25.54,25.54
2017-06-18 07:00:00+00:00,24.4,24.4,24.4,24.4,24.4,24.4
2017-06-18 08:00:00+00:00,24.34,24.34,24.34,24.34,24.34,24.34
2017-06-18 09:00:00+00:00,24.24,24.24,24.24,24.24,24.24,24.24
2017-06-18 10:00:00+00:00,24.13,24.13,24.13,24.13,24.13,24.13
2017-06-18 11:00:00+00:00,23.53,23.53,23.53,23.53,23.53,23.53
2017-06-18 12:00:00+00:00,21.98,21.98,21.98,21.98,21.98,21.98
2017-06-18 13:00:00+00:00,22.9,22.9,22.9,22.9,22.9,22.9
2017-06-18 14:00:00+00:00,23.6,23.6,23.6,23.6,23.6,23.6
2017-06-18 15:00:00+00:00,24.26,24.26,24.26,24.26,27.18,27.18
2017-06-18 16:00:00+00:00,24.26,24.26,24.26,24.26,33.52,33.52
2017-06-18 17:00:00+00:00,24.39,24.39,24.39,24.39,37.48,37.48
2017-06-18 18:00:00+00:00,24.38,24.38,24.38,24.38,38.98,38.98
2017-06-18 19:00:00+00:00,24.2,24.2,24.2,24.2,39.09,39.09
2017-06-18 20:00:00+00:00,24.91,24.91,24.91,40.08,41.22,41.22
2017-06-18 21:00:00+00:00,24.91,24.91,24.91,34.81,37.08,37.08
2017-06-18 22:00:00+00:00,24.08,24.08,24.08,24.08,24.08,24.08
2017-06-18 23:00:00+00:00,23.76,23.76,23.76,23.76,23.76,23.76
2017-06-19 00:00:00+00:00,23.32,23.32,23.32,23.32,23.32,23.32
2017-06-19 01:00:00+00:00,23.12,23.12,23.12,23.12,23.12,23.12
2017-06-19 02:00:00+00:00,23.55,23.55,23.55,23.55,28.57,28.57
2017-06-19 03:00:00+00:00,24.24,24.24,24.24,28.4,29.1,29.1
2017-06-19 04:00:00+00:00,25.33,25.33,25.33,38.3,38.3,38.3
2017-06-19 05:00:00+00:00,28.87,28.87,28.87,42.97,42.97,42.97
2017-06-19 06:00:00+00:00,28.6,28.6,28.6,44.03,44.03,44.03
2017-06-19 07:00:00+00:00,28.38,28.38,28.38,40.98,40.98,40.98
2017-06-19 08:00:00+00:00,28.86,28.86,28.86,38.24,38.24,38.24
2017-06-19 09:00:00+00:00,28.12,28.12,28.12,38.49,38.49,38.49
2017-06-19 10:00:00+00:00,27.92,27.92,27.92,34.96,34.96,34.96
2017-06-19 11:00:00+00:00,27.07,27.07,27.07,35.06,35.06,35.06
2017-06-19 12:00:00+00:00,27.19,27.19,27.19,35.88,35.88,35.88
2017-06-19 13:00:00+00:00,25.74,25.74,25.74,38.33,38.33,38.33
2017-06-19 14:00:00+00:00,24.95,24.95,24.95,39.51,39.51,39.51
2017-06-19 15:00:00+00:00,25.94,25.94,25.94,42.1,42.1,42.1
2017-06-19 16:00:00+00:00,27.27,27.27,27.27,45.6,45.6,45.6
2017-06-19 17:00:00+00:00,28.89,28.89,28.89,49.99,49.99,49.99
2017-06-19 18:00:00+00:00,27.48,27.48,27.48,45.4,45.4,45.4
2017-06-19 19:00:00+00:00,26.51,26.51,26.51,44.13,44.13,44.13
2017-06-19 20:00:00+00:00,25.55,25.55,25.55,42.63,43.68,43.68
2017-06-19 21:00:00+00:00,24.28,24.28,24.28,35.78,36.66,36.66
2017-06-19 22:00:00+00:00,24.35,24.35,24.35,24.35,24.35,24.35
2017-06-19 23:00:00+00:00,23.71,23.71,23.71,23.71,23.71,23.71
2017-06-20 00:00:00+00:00,23.01,23.01,23.01,23.01,23.01,23.01
2017-06-20 01:00:00+00:00,22.63,22.63,22.63,22.63,22.63,22.63
2017-06-20 02:00:00+00:00,22.81,22.81,22.81,22.81,22.81,22.81
2017-06-20 03:00:00+00:00,23.64,23.64,23.64,23.64,23.64,23.64
2017-06-20 04:00:00+00:00,26.9,26.9,26.9,33.7,26.9,33.7
2017-06-20 05:00:00+00:00,30.7,30.7,30.7,42.32,30.7,42.32
2017-06-20 06:00:00+00:00,32.84,32.84,32.84,43.7,32.84,43.7
2017-06-20 07:00:00+00:00,30.47,30.47,30.47,41.28,30.47,41.28
2017-06-20 08:00:00+00:00,30.72,30.72,30.72,38.71,30.72,38.71
2017-06-20 09:00:00+00:00,28.26,28.26,28.26,36.11,28.26,36.11
2017-06-20 10:00:00+00:00,26.46,26.46,26.46,32.75,26.46,32.75
2017-06-20 11:00:00+00:00,25.88,25.88,25.88,32,25.88,32
2017-06-20 12:00:00+00:00,25.13,25.13,25.13,31.08,25.13,31.08
2017-06-20 13:00:00+00:00,24.55,24.55,24.55,31.09,24.55,31.09
2017-06-20 14:00:00+00:00,24.2,24.2,24.2,31.22,24.2,31.22
2017-06-20 15:00:00+00:00,24.23,24.23,24.23,36.44,24.23,36.44
2017-06-20 16:00:00+00:00,24.33,24.33,24.33,37.17,24.33,37.17
2017-06-20 17:00:00+00:00,24.68,24.68,24.68,38.75,24.68,38.75
2017-06-20 18:00:00+00:00,24.33,24.33,24.33,38.99,24.33,38.99
2017-06-20 19:00:00+00:00,24.22,24.22,24.22,37.96,24.22,37.96
2017-06-20 20:00:00+00:00,24.26,24.26,24.26,35.57,24.26,35.57
2017-06-20 21:00:00+00:00,23.95,23.95,23.95,24.69,23.95,24.69
2017-06-20 22:00:00+00:00,23.96,23.96,23.96,23.96,23.96,23.96
2017-06-20 23:00:00+00:00,23.25,23.25,23.25,23.25,23.25,23.25
2017-06-21 00:00:00+00:00,23.04,23.04,23.04,23.04,23.04,23.04
2017-06-21 01:00:00+00:00,22.92,22.92,22.92,22.92,22.92,22.92
2017-06-21 02:00:00+00:00,22.91,22.91,22.91,22.91,22.91,22.91
2017-06-21 03:00:00+00:00,24.17,24.17,24.17,24.17,24.17,24.17
2017-06-21 04:00:00+00:00,29.57,29.57,29.57,37.49,38.41,38.41
2017-06-21 05:00:00+00:00,30.42,30.42,30.42,42.96,44.02,44.02
2017-06-21 06:00:00+00:00,29.94,29.94,29.94,44.31,44.65,44.65
2017-06-21 07:00:00+00:00,31.13,31.13,31.13,43.24,43.24,43.24
2017-06-21 08:00:00+00:00,33.02,33.02,33.02,40.06,40.06,40.06
2017-06-21 09:00:00+00:00,33.53,33.53,33.53,39.54,39.54,39.54
2017-06-21 10:00:00+00:00,34.03,34.03,34.03,37.64,37.64,37.64
2017-06-21 11:00:00+00:00,32.89,32.89,32.89,36.09,36.09,36.09
2017-06-21 12:00:00+00:00,31.86,31.86,31.86,33.65,33.65,33.65
2017-06-21 13:00:00+00:00,28.82,28.82,28.82,34.69,34.69,34.69
2017-06-21 14:00:00+00:00,27.71,27.71,27.71,38.2,38.2,38.2
2017-06-21 15:00:00+00:00,32.86,32.86,32.86,32.86,45.64,45.64
2017-06-21 16:00:00+00:00,36.4,36.4,36.4,36.4,50.94,50.94
2017-06-21 17:00:00+00:00,38.75,38.75,38.75,38.75,56.95,56.95
2017-06-21 18:00:00+00:00,33.04,33.04,33.04,33.04,51.03,51.03
2017-06-21 19:00:00+00:00,40.64,40.64,40.64,40.64,45.44,45.44
2017-06-21 20:00:00+00:00,39.85,39.85,39.85,39.85,44.05,44.05
2017-06-21 21:00:00+00:00,32.97,32.97,32.97,32.97,36.68,36.68
2017-06-21 22:00:00+00:00,29.99,29.99,29.99,29.99,35.94,35.94
2017-06-21 23:00:00+00:00,27.85,27.85,27.85,27.85,34.45,34.45
2017-06-22 00:00:00+00:00,25.58,25.58,25.58,25.58,32.04,32.04
2017-06-22 01:00:00+00:00,25.01,25.01,25.01,25.01,30.96,30.96
2017-06-22 02:00:00+00:00,25.04,25.04,25.04,25.04,29.2,29.2
2017-06-22 03:00:00+00:00,29.47,29.47,29.47,29.47,30.2,30.2
2017-06-22 04:00:00+00:00,36.46,36.46,36.46,36.46,36.46,36.46
2017-06-22 05:00:00+00:00,42.39,42.39,42.39,42.39,42.39,42.39
2017-06-22 06:00:00+00:00,44.8,44.8,44.8,44.8,44.8,44.8
2017-06-22 07:00:00+00:00,40.88,40.88,40.88,40.88,40.88,40.88
2017-06-22 08:00:00+00:00,38.91,38.91,38.91,38.91,38.91,38.91
2017-06-22 09:00:00+00:00,37.15,37.15,37.15,37.15,37.15,37.15
2017-06-22 10:00:00+00:00,34.96,34.96,34.96,34.96,34.96,34.96
2017-06-22 11:00:00+00:00,31.71,31.71,31.71,31.71,31.71,31.71
2017-06-22 12:00:00+00:00,30.32,30.32,30.32,30.32,30.29,30.32
2017-06-22 13:00:00+00:00,30.37,30.37,30.37,30.37,30.37,30.37
2017-06-22 14:00:00+00:00,30.17,30.17,30.17,30.17,30.17,30.17
2017-06-22 15:00:00+00:00,37.43,37.43,37.43,37.43,37.43,37.43
2017-06-22 16:00:00+00:00,39.9,39.9,39.9,39.9,39.9,39.9
2017-06-22 17:00:00+00:00,40.9,40.9,40.9,40.9,41.91,41.91
2017-06-22 18:00:00+00:00,38.05,38.05,38.05,38.05,38.99,38.99
2017-06-22 19:00:00+00:00,37.56,37.56,37.56,37.56,37.56,37.56
2017-06-22 20:00:00+00:00,35.2,35.2,35.2,35.2,36.07,36.07
2017-06-22 21:00:00+00:00,30.23,30.23,30.23,30.23,30.95,30.95
2017-06-22 22:00:00+00:00,25.33,25.33,25.33,25.33,25.33,25.33
2017-06-22 23:00:00+00:00,23.55,23.55,23.55,23.55,23.55,23.55
2017-06-23 00:00:00+00:00,22.43,22.43,22.43,22.43,22.43,22.43
2017-06-23 01:00:00+00:00,21.41,21.41,21.41,21.41,21.41,21.41
2017-06-23 02:00:00+00:00,21.59,21.59,21.59,21.59,21.59,21.59
2017-06-23 03:00:00+00:00,23.34,23.34,23.34,23.34,23.34,23.34
2017-06-23 04:00:00+00:00,26.86,26.86,26.86,26.86,26.86,26.86
2017-06-23 05:00:00+00:00,31.02,31.02,31.02,31.02,36.26,36.26
2017-06-23 06:00:00+00:00,32.81,32.81,32.81,32.81,38.28,38.28
2017-06-23 07:00:00+00:00,33.27,33.27,33.27,33.27,34.09,34.09
2017-06-23 08:00:00+00:00,30.45,30.45,30.45,30.45,30.45,30.45
2017-06-23 09:00:00+00:00,29.05,29.05,29.05,29.05,29.05,29.05
2017-06-23 10:00:00+00:00,27.77,27.77,27.77,27.77,27.77,27.77
2017-06-23 11:00:00+00:00,26.1,26.1,26.1,26.1,26.1,26.1
2017-06-23 12:00:00+00:00,25.07,25.07,25.07,25.07,25.07,25.07
2017-06-23 13:00:00+00:00,24.98,24.98,24.98,24.98,24.98,24.98
2017-06-23 14:00:00+00:00,25.01,25.01,25.01,25.01,25.01,25.01
2017-06-23 15:00:00+00:00,27.68,27.68,27.68,27.68,27.68,27.68
2017-06-23 16:00:00+00:00,27.66,27.66,27.66,27.66,27.66,27.66
2017-06-23 17:00:00+00:00,27.55,27.55,27.55,27.55,27.55,27.55
2017-06-23 18:00:00+00:00,25.25,25.25,25.25,25.25,25.25,25.25
2017-06-23 19:00:00+00:00,25.16,25.16,25.16,25.16,25.16,25.16
2017-06-23 20:00:00+00:00,25.61,25.61,25.61,25.61,25.61,25.61
2017-06-23 21:00:00+00:00,25.16,25.16,25.16,25.16,25.16,25.16
2017-06-23 22:00:00+00:00,25.12,25.12,25.12,25.12,25.12,25.12
2017-06-23 23:00:00+00:00,23.78,23.78,23.78,23.78,23.78,23.78
2017-06-24 00:00:00+00:00,23.24,23.24,23.24,23.24,23.24,23.24
2017-06-24 01:00:00+00:00,22.28,22.28,22.28,22.28,22.28,22.28
2017-06-24 02:00:00+00:00,20.28,20.28,20.28,20.28,20.28,20.28
2017-06-24 03:00:00+00:00,19.99,19.99,19.99,19.99,19.99,19.99
2017-06-24 04:00:00+00:00,22.09,22.09,22.09,22.09,22.09,22.09
2017-06-24 05:00:00+00:00,23.75,23.75,23.75,23.75,23.75,23.75
2017-06-24 06:00:00+00:00,24.03,24.03,24.03,24.03,24.03,24.03
2017-06-24 07:00:00+00:00,23.93,23.93,23.93,23.93,24.8,23.93
2017-06-24 08:00:00+00:00,22.88,22.88,22.88,22.88,22,22.88
2017-06-24 09:00:00+00:00,22.37,22.37,22.37,22.37,22.37,22.37
2017-06-24 10:00:00+00:00,22.14,22.14,22.14,22.14,22.14,22.14
2017-06-24 11:00:00+00:00,21.42,21.42,21.42,21.42,21.42,21.42
2017-06-24 12:00:00+00:00,20.6,20.6,20.6,20.6,20.6,20.6
2017-06-24 13:00:00+00:00,19.68,19.68,19.68,19.68,19.68,19.68
2017-06-24 14:00:00+00:00,19.41,19.41,19.41,19.41,15.15,19.41
2017-06-24 15:00:00+00:00,22.07,22.07,22.07,22.07,20.31,22.07
2017-06-24 16:00:00+00:00,23.57,23.57,23.57,23.57,29.59,27.83
2017-06-24 17:00:00+00:00,23.78,23.78,23.78,23.78,23.78,23.78
2017-06-24 18:00:00+00:00,23.69,23.69,23.69,23.69,23.69,23.69
2017-06-24 19:00:00+00:00,23.74,23.74,23.74,23.74,23.74,23.74
2017-06-24 20:00:00+00:00,23.87,23.87,23.87,23.87,23.87,23.87
2017-06-24 21:00:00+00:00,23.49,23.49,23.49,23.49,23.49,23.49
2017-06-24 22:00:00+00:00,23.95,23.95,23.95,23.95,23.95,23.95
2017-06-24 23:00:00+00:00,23.03,23.03,23.03,23.03,23.03,23.03
2017-06-25 00:00:00+00:00,20.79,20.79,20.79,20.79,20.79,20.79
2017-06-25 01:00:00+00:00,18.25,18.25,18.25,18.25,18.25,18.25
2017-06-25 02:00:00+00:00,14.45,14.45,14.45,14.45,14.45,14.45
2017-06-25 03:00:00+00:00,10.25,10.25,10.25,10.25,10.25,10.25
2017-06-25 04:00:00+00:00,10.26,10.26,10.26,10.26,10.26,10.26
2017-06-25 05:00:00+00:00,17.69,17.69,17.69,17.69,17.69,17.69
2017-06-25 06:00:00+00:00,19.26,19.26,19.26,19.26,19.26,19.26
2017-06-25 07:00:00+00:00,21.22,21.22,21.22,21.22,21.22,21.22
2017-06-25 08:00:00+00:00,21.97,21.97,21.97,21.97,13.29,21.97
2017-06-25 09:00:00+00:00,21.88,21.88,21.88,21.88,13.61,21.88
2017-06-25 10:00:00+00:00,21.76,21.76,21.76,21.76,11.27,21.76
2017-06-25 11:00:00+00:00,21.07,21.07,21.07,21.07,7.32,21.07
2017-06-25 12:00:00+00:00,20.56,20.56,20.56,20.56,0.65,20.56
2017-06-25 13:00:00+00:00,19.91,19.91,19.91,19.91,3.3,19.91
2017-06-25 14:00:00+00:00,20.38,20.38,20.38,20.38,8.17,20.38
